query_id,system_id,prefix,kind,energy,eta,value_real,value_imag
public_0_0,sys_alpha,64,DOS,-1.4168936993634405,0.35316687214338699,0.00047428748799190345,0
public_0_1,sys_alpha,192,DOS,-1.4168936993634405,0.35316687214338699,0.00047432165219818222,0
public_0_2,sys_alpha,384,DOS,-1.4168936993634405,0.35316687214338699,0.00047432165211314543,0
public_0_3,sys_alpha,96,GR,-0.43587461007625417,0.26291311592896593,-0.0004898142040649586,-0.0014721662779150764
public_0_4,sys_alpha,96,GA,-0.43587461007625417,0.26291311592896593,-0.0004898142040649586,0.0014721662779150764
public_0_5,sys_alpha,224,GR,1.6831266227840678,0.17658343607169349,0.0012974752158161121,-0.0033783472007948836
public_0_6,sys_alpha,384,GA,2.5071826577853042,0.12164636707161108,0.0025612227728544355,0.00054736659289730989
public_1_0,sys_beta,64,DOS,-2.4519529800314843,0.53140817489656023,0.00017827335623192943,0
public_1_1,sys_beta,192,DOS,-2.4519529800314843,0.53140817489656023,0.00017826085782646895,0
public_1_2,sys_beta,384,DOS,-2.4519529800314843,0.53140817489656023,0.00017826085783752751,0
public_1_3,sys_beta,96,GR,-0.97581916087437248,0.39560386353410598,-0.00029919599376077195,-0.0008508443209044983
public_1_4,sys_beta,96,GA,-0.97581916087437248,0.39560386353410598,-0.00029919599376077195,0.0008508443209044983
public_1_5,sys_beta,224,GR,2.2126298885049889,0.26570408744828011,0.00052299142222008408,-0.00070532259396138407
public_1_6,sys_beta,384,GA,3.4525822965969626,0.18304059357548186,0.0006798832721612542,0.00038817486646393443
public_2_0,sys_gamma,64,DOS,-2.0049593531973455,0.4350201120355362,0.0001316529898433236,0
public_2_1,sys_gamma,192,DOS,-2.0049593531973455,0.4350201120355362,0.00013165913996636733,0
public_2_2,sys_gamma,384,DOS,-2.0049593531973455,0.4350201120355362,0.00013165913999234859,0
public_2_3,sys_gamma,96,GR,-0.79657015309863388,0.32384830562645478,-0.00031541179563742398,-0.000748931298519402
public_2_4,sys_gamma,96,GA,-0.79657015309863388,0.32384830562645478,-0.00031541179563742398,0.000748931298519402
public_2_5,sys_gamma,224,GR,1.8135505191145833,0.2175100560177681,0.0005080407976176441,-0.00055657885370611877
public_2_6,sys_gamma,384,GA,2.8285974471975011,0.14984026081224025,0.00054348074979870624,0.00033876919861523119
