query_id,system_id,prefix,kind,energy,eta,value_real,value_imag
public_0_0,sys_alpha,64,DOS,-1.4168936993634405,0.35316687214338699,0.23661354349136993,0
public_0_1,sys_alpha,192,DOS,-1.4168936993634405,0.35316687214338699,0.23662416855952267,0
public_0_2,sys_alpha,384,DOS,-1.4168936993634405,0.35316687214338699,0.23662416853307616,0
public_0_3,sys_alpha,96,GR,-0.43587461007625417,0.26291311592896593,-0.15553762868038268,-0.71625370433734137
public_0_4,sys_alpha,96,GA,-0.43587461007625417,0.26291311592896593,-0.15553762868038268,0.71625370433734137
public_0_5,sys_alpha,224,GR,1.6831266227840678,0.17658343607169349,0.40857666563878575,-1.3233590150660635
public_0_6,sys_alpha,384,GA,2.5071826577853042,0.12164636707161108,0.80462713519887996,0.47984833159483686
public_1_0,sys_beta,64,DOS,-2.4519529800314843,0.53140817489656023,0.15352802702821511,0
public_1_1,sys_beta,192,DOS,-2.4519529800314843,0.53140817489656023,0.15352141537172653,0
public_1_2,sys_beta,384,DOS,-2.4519529800314843,0.53140817489656023,0.15352141537757658,0
public_1_3,sys_beta,96,GR,-0.97581916087437248,0.39560386353410598,-0.16040495476490127,-0.62183252202669259
public_1_4,sys_beta,96,GA,-0.97581916087437248,0.39560386353410598,-0.16040495476490127,0.62183252202669259
public_1_5,sys_beta,224,GR,2.2126298885049889,0.26570408744828011,0.28002651680952012,-0.55434385115742724
public_1_6,sys_beta,384,GA,3.4525822965969626,0.18304059357548186,0.3650326668334829,0.411112097062028
public_2_0,sys_gamma,64,DOS,-2.0049593531973455,0.4350201120355362,0.17358435054211646,0
public_2_1,sys_gamma,192,DOS,-2.0049593531973455,0.4350201120355362,0.17358907998673712,0
public_2_2,sys_gamma,384,DOS,-2.0049593531973455,0.4350201120355362,0.17358908000671669,0
public_2_3,sys_gamma,96,GR,-0.79657015309863388,0.32384830562645478,-0.24515395295083797,-0.78571582215960023
public_2_4,sys_gamma,96,GA,-0.79657015309863388,0.32384830562645478,-0.24515395295083797,0.78571582215960023
public_2_5,sys_gamma,224,GR,1.8135505191145833,0.2175100560177681,0.39479280644652209,-0.64939234304694571
public_2_6,sys_gamma,384,GA,2.8285974471975011,0.14984026081224025,0.424501929889889,0.51187334254693262
