query_id,system_id,prefix,kind,energy,eta,value_real,value_imag
public_0_0,sys_alpha,64,DOS,-1.4168936993634405,0.35316687214338699,0.57881463893547469,0
public_0_1,sys_alpha,192,DOS,-1.4168936993634405,0.35316687214338699,0.57885633251420587,0
public_0_2,sys_alpha,384,DOS,-1.4168936993634405,0.35316687214338699,0.57885633241042767,0
public_0_3,sys_alpha,96,GR,-0.43587461007625417,0.26291311592896593,-0.59776325298331667,-1.7966136872220067
public_0_4,sys_alpha,96,GA,-0.43587461007625417,0.26291311592896593,-0.59776325298331667,1.7966136872220067
public_0_5,sys_alpha,224,GR,1.6831266227840678,0.17658343607169349,1.5834228555132157,-4.1228935292093229
public_0_6,sys_alpha,384,GA,2.5071826577853042,0.12164636707161108,3.1256848895165521,0.66799948312911417
public_1_0,sys_beta,64,DOS,-2.4519529800314843,0.53140817489656023,0.5568366786790655,0
public_1_1,sys_beta,192,DOS,-2.4519529800314843,0.53140817489656023,0.55679763992009168,0
public_1_2,sys_beta,384,DOS,-2.4519529800314843,0.53140817489656023,0.55679763995463338,0
public_1_3,sys_beta,96,GR,-0.97581916087437248,0.39560386353410598,-0.93453843558699645,-2.6576115227730805
public_1_4,sys_beta,96,GA,-0.97581916087437248,0.39560386353410598,-0.93453843558699645,2.6576115227730805
public_1_5,sys_beta,224,GR,2.2126298885049889,0.26570408744828011,1.6335632686905892,-2.2030745307100323
public_1_6,sys_beta,384,GA,3.4525822965969626,0.18304059357548186,2.1236148304023597,1.2124638698519865
public_2_0,sys_gamma,64,DOS,-2.0049593531973455,0.4350201120355362,0.48935484514477345,0
public_2_1,sys_gamma,192,DOS,-2.0049593531973455,0.4350201120355362,0.48937770518398177,0
public_2_2,sys_gamma,384,DOS,-2.0049593531973455,0.4350201120355362,0.48937770528055419,0
public_2_3,sys_gamma,96,GR,-0.79657015309863388,0.32384830562645478,-1.1723872780608477,-2.783781515689002
public_2_4,sys_gamma,96,GA,-0.79657015309863388,0.32384830562645478,-1.1723872780608477,2.783781515689002
public_2_5,sys_gamma,224,GR,1.8135505191145833,0.2175100560177681,1.8883902761439422,-2.068806482027842
public_2_6,sys_gamma,384,GA,2.8285974471975011,0.14984026081224025,2.0201207619623101,1.2592068659091114
