query_id,system_id,prefix,kind,energy,eta,value_real,value_imag
public_0_0,sys_alpha,64,DOS,-1.4168936993634405,0.35316687214338699,0.10261923164496979,0
public_0_1,sys_alpha,192,DOS,-1.4168936993634405,0.35316687214338699,0.10263579255502436,0
public_0_2,sys_alpha,384,DOS,-1.4168936993634405,0.35316687214338699,0.1026357925797218,0
public_0_3,sys_alpha,96,GR,-0.43587461007625417,0.26291311592896593,-0.24144053619921443,-0.73295285897217932
public_0_4,sys_alpha,96,GA,-0.43587461007625417,0.26291311592896593,-0.24144053619921443,0.73295285897217932
public_0_5,sys_alpha,224,GR,1.6831266227840678,0.17658343607169349,0.87312024678130262,-0.28398971919856053
public_0_6,sys_alpha,384,GA,2.5071826577853042,0.12164636707161108,0.49119111753740619,0.066994997827816441
public_1_0,sys_beta,64,DOS,-2.4519529800314843,0.53140817489656023,0.055142416234191,0
public_1_1,sys_beta,192,DOS,-2.4519529800314843,0.53140817489656023,0.055142672581761101,0
public_1_2,sys_beta,384,DOS,-2.4519529800314843,0.53140817489656023,0.055142672594607693,0
public_1_3,sys_beta,96,GR,-0.97581916087437248,0.39560386353410598,-0.3596587613047143,-0.59330463350563778
public_1_4,sys_beta,96,GA,-0.97581916087437248,0.39560386353410598,-0.3596587613047143,0.59330463350563778
public_1_5,sys_beta,224,GR,2.2126298885049889,0.26570408744828011,0.5475676119977495,-0.25170831889290318
public_1_6,sys_beta,384,GA,3.4525822965969626,0.18304059357548186,0.32559095170757268,0.044620649950267557
public_2_0,sys_gamma,64,DOS,-2.0049593531973455,0.4350201120355362,0.058121868501843699,0
public_2_1,sys_gamma,192,DOS,-2.0049593531973455,0.4350201120355362,0.058128745289488103,0
public_2_2,sys_gamma,384,DOS,-2.0049593531973455,0.4350201120355362,0.05812874527194084,0
public_2_3,sys_gamma,96,GR,-0.79657015309863388,0.32384830562645478,-0.5321757185003424,-0.68487724138904182
public_2_4,sys_gamma,96,GA,-0.79657015309863388,0.32384830562645478,-0.5321757185003424,0.68487724138904182
public_2_5,sys_gamma,224,GR,1.8135505191145833,0.2175100560177681,0.65316136894030641,-0.34628737389072534
public_2_6,sys_gamma,384,GA,2.8285974471975011,0.14984026081224025,0.40451899727056445,0.060615121583454182
