query_id,system_id,prefix,kind,energy,eta,value_real,value_imag
hidden_0_0,sys_alpha,73,GR,-2.1232274436502143,0.12164636707161108,-0.54375681688671063,-0.48644230045514802
hidden_0_1,sys_alpha,157,DOS,-0.20043002864732951,0.184431588785991,0.15525012690747586,0
hidden_0_2,sys_alpha,251,GA,1.3299597506406811,0.32569833764334583,0.026482550136476674,0.8288671478703824
hidden_0_3,sys_alpha,319,GR,2.9780718206431533,0.10202598528586736,0.51501987131317295,-0.037468979874763303
hidden_0_4,sys_alpha,383,DOS,0.42742218849646962,0.46696508650070062,0.15892409011163067,0
hidden_0_5,sys_alpha,211,GA,-2.7903204243655013,0.21582419964318095,-0.48509912664376831,0.10144622191253724
hidden_1_0,sys_beta,73,GR,-3.5147693298246048,0.18304059357548186,-0.35192433069376755,-0.18615497992009628
hidden_1_1,sys_beta,157,DOS,-0.62154704427666574,0.27751315800153703,0.15288818635883378,0
hidden_1_2,sys_beta,251,GA,1.6812217136084289,0.49007642796016115,0.2067625935955997,0.41029486481383737
hidden_1_3,sys_beta,319,GR,4.1611265297923765,0.15351791719233962,0.36336280883162153,-0.10270165250451389
hidden_1_4,sys_beta,383,DOS,0.32317859998388587,0.70263969791878522,0.14233962752856105,0
hidden_1_5,sys_beta,211,GA,-4.5185403268514417,0.32474944021456459,-0.28818203655506319,0.052246204558512352
hidden_2_0,sys_gamma,73,GR,-2.8749995772684183,0.14984026081224025,-0.38672494897098292,-0.1630820391306198
hidden_2_1,sys_gamma,157,DOS,-0.50655674507494308,0.2271771696185578,0.19092624329585994,0
hidden_2_2,sys_gamma,251,GA,1.3785304070790474,0.40118521443277233,0.30546284649946209,0.52112970837561923
hidden_2_3,sys_gamma,319,GR,3.4086242632448829,0.12567247681026603,0.42616379588242187,-0.17608263272821675
hidden_2_4,sys_gamma,383,DOS,0.26681234298823242,0.57519325924698672,0.18874348567010413,0
hidden_2_5,sys_gamma,211,GA,-3.6967042333355424,0.26584562402171658,-0.3299450675663092,0.050277024242444651
