query_id,system_id,prefix,kind,energy,eta,value_real,value_imag
public_0_0,sys_alpha,64,DOS,-1.4168936993634405,0.35316687214338699,0.14750340876548196,0
public_0_1,sys_alpha,192,DOS,-1.4168936993634405,0.35316687214338699,0.14751364361316291,0
public_0_2,sys_alpha,384,DOS,-1.4168936993634405,0.35316687214338699,0.14751364361316291,0
public_0_3,sys_alpha,96,GR,-0.43587461007625417,0.26291311592896593,-0.15233221746420214,-0.45784371243158883
public_0_4,sys_alpha,96,GA,-0.43587461007625417,0.26291311592896593,-0.15233221746420214,0.45784371243158883
public_0_5,sys_alpha,224,GR,1.6831266227840678,0.17658343607169349,0.40400097350964004,-1.0509917917141591
public_0_6,sys_alpha,384,GA,2.5071826577853042,0.12164636707161108,0.79641661981728562,0.17002927575493912
public_1_0,sys_beta,64,DOS,-2.4519529800314843,0.53140817489656023,0.094306605446690658,0
public_1_1,sys_beta,192,DOS,-2.4519529800314843,0.53140817489656023,0.094300275224767444,0
public_1_2,sys_beta,384,DOS,-2.4519529800314843,0.53140817489656023,0.094300275224767444,0
public_1_3,sys_beta,96,GR,-0.97581916087437248,0.39560386353410598,-0.15827468069944836,-0.45009664575847957
public_1_4,sys_beta,96,GA,-0.97581916087437248,0.39560386353410598,-0.15827468069944836,0.45009664575847957
public_1_5,sys_beta,224,GR,2.2126298885049889,0.26570408744828011,0.2763805555507472,-0.37330710600899936
public_1_6,sys_beta,384,GA,3.4525822965969626,0.18304059357548186,0.35924617710558543,0.20381318401921372
public_2_0,sys_gamma,64,DOS,-2.0049593531973455,0.4350201120355362,0.10124114918951582,0
public_2_1,sys_gamma,192,DOS,-2.0049593531973455,0.4350201120355362,0.10124582036050275,0
public_2_2,sys_gamma,384,DOS,-2.0049593531973455,0.4350201120355362,0.10124582036050275,0
public_2_3,sys_gamma,96,GR,-0.79657015309863388,0.32384830562645478,-0.24255167084517906,-0.57592816856142015
public_2_4,sys_gamma,96,GA,-0.79657015309863388,0.32384830562645478,-0.24255167084517906,0.57592816856142015
public_2_5,sys_gamma,224,GR,1.8135505191145833,0.2175100560177681,0.39060632166715886,-0.42827986986550237
public_2_6,sys_gamma,384,GA,2.8285974471975011,0.14984026081224025,0.41878269537329438,0.26081937371763297
